LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,incumplimiento_mes_siguiente
70000,0,0,2,2,3,2,5942,8176,8891,9522,9084,8792,2500,1000,923,0,0,400,0
70000,1,-1,-1,2,2,2,-47,653,3455,3245,1686,1681,700,3000,0,0,0,4000,1
70000,1,2,-1,2,-1,-1,6369,390,3060,780,2079,0,0,3450,0,2079,0,0,1
70000,1,2,0,0,0,0,71570,68138,67682,50256,43353,44219,0,2705,2115,1583,1597,1500,1
70000,1,2,0,0,0,0,73958,72097,46445,46759,21265,14379,67,3006,4659,1000,1000,0,0
70000,1,2,0,0,2,0,38527,37608,39369,43627,15251,16285,0,2369,5178,0,1285,2308,0
70000,1,2,0,0,2,2,17461,16892,18013,19315,19859,19390,0,1400,1600,1000,0,1000,1
70000,1,2,2,2,0,0,70736,72014,72215,70779,62525,71427,3000,2200,0,3000,10000,10000,1
70000,1,2,2,2,2,2,11300,10822,13633,13117,14096,13727,0,3000,0,1200,0,1500,1
70000,1,2,2,2,2,2,21047,22102,22949,23275,23596,23078,1700,1500,1000,1000,0,2100,0
70000,1,2,2,2,2,2,26357,27223,27492,28738,27977,30022,1600,1000,2000,0,2500,0,1
70000,1,2,2,2,2,2,67065,68358,69670,70918,72165,70755,3000,3000,3000,3000,0,8300,1
70000,2,-1,-1,-1,-1,-1,2700,2108,2253,17743,8210,0,2108,2253,17804,8210,0,0,0
70000,2,-1,0,0,0,0,1183,41263,40206,42184,43182,42674,41263,2500,2468,1466,1328,1501,1
70000,2,0,0,0,0,0,34970,19188,19998,22919,23128,23030,1313,1689,4000,958,1036,6000,0
70000,2,0,0,0,0,0,46092,40094,39610,31047,27431,16693,1700,1700,1243,1000,500,1000,0
70000,2,0,0,0,0,0,49307,48214,27572,26810,20541,19234,1500,1300,1505,1000,1000,2000,1
70000,2,0,0,0,0,0,67607,69623,71030,30087,29742,29191,3700,3700,1300,1300,1100,1200,0
70000,2,0,0,0,0,0,70659,61100,62497,47581,48805,50018,3000,3200,2000,2000,2000,2000,1
70000,2,0,0,0,2,2,19112,20115,20837,22986,22319,23952,1629,1351,2500,0,2000,0,1
70000,2,0,0,2,2,2,41087,42445,45020,44006,46905,46012,2007,3582,0,3601,0,1820,1
70000,2,2,0,-1,0,0,85863,78125,68899,69131,29289,29898,0,1378,70000,1185,1220,1119,1
70000,2,2,2,0,0,0,34263,37375,36498,37516,38587,43924,4000,0,1929,2000,6000,3700,1
70000,2,2,2,0,0,0,71862,73594,71851,68539,49027,48969,3500,0,3100,1900,2000,1865,1
70000,2,2,2,0,0,2,25773,28943,28184,28449,30379,30931,3600,0,1030,2400,1200,0,1
70000,2,2,2,2,0,0,64838,69136,69422,65107,28736,29221,6000,2000,55,1170,1100,1170,0
70000,2,2,2,2,2,2,43314,44325,45375,44350,46996,47951,2025,2051,0,3697,1853,1910,1
70000,2,2,2,2,2,2,43913,44911,45772,46611,47508,48476,2000,1900,1900,1800,1900,1900,0
70000,2,2,2,2,2,2,50241,51145,50022,53390,54579,55722,2000,0,4200,2200,2200,2200,1
70000,2,2,2,2,2,2,51143,53185,55030,56530,55027,58461,3500,3300,3000,0,4500,2500,1
70000,2,2,2,2,2,2,71586,71623,71020,67338,70769,68957,3100,3008,0,5100,2600,0,1
70000,2,2,3,2,0,0,68321,73190,71489,68981,66577,71013,6600,0,0,2500,5500,0,0
70000,3,2,0,0,0,2,21986,21351,22090,22723,24351,23809,0,1400,1000,2000,0,2074,1
70000,3,2,2,2,2,2,20392,19772,22234,21579,22720,23704,0,3100,0,1500,1500,0,1
70000,3,3,4,4,5,6,31507,33699,35839,37954,39787,41601,3000,3000,3000,3000,3000,0,1
70000,4,4,4,4,4,4,59130,59831,61873,63359,64221,65706,2272,3614,3100,2500,3100,1000,1
80000,-2,-2,-2,-2,-2,-2,-1590,-6256,-10922,-15588,-20254,-24920,4666,4666,4666,4666,266,0,0
80000,-2,-2,-2,-2,-2,-2,0,698,4949,967,5762,0,698,4949,967,5775,0,0,0
80000,-2,-2,-2,-2,-2,-2,302,-62,1958,-101,15932,950,0,2020,0,16033,11220,0,0
80000,-2,-2,-2,-2,-2,-2,387,2120,15094,4140,747,1053,2126,15094,4173,747,1053,0,0
80000,-2,-2,-2,-2,-2,-2,390,390,390,390,390,930,390,390,390,390,930,0,0
80000,-2,-2,-2,-2,-2,-2,390,390,390,390,740,552,390,780,390,740,552,4390,0
80000,-2,-2,-2,-2,-2,-2,585,-395,-2241,0,0,0,395,1846,8759,0,0,0,0
80000,-2,-2,-2,-2,-2,-2,1880,1261,1650,3176,3379,1807,1261,1650,3176,3379,1807,2241,0
80000,-2,-2,-2,-2,-2,-2,4965,51932,0,2165,39881,14691,51932,0,2165,39881,14691,10500,0
80000,-2,-2,-2,-2,-2,-2,5687,0,0,19230,0,0,0,0,19230,0,0,0,0
80000,-2,-2,-2,-2,-2,-1,0,0,0,0,0,390,0,0,0,0,390,0,0
80000,-2,-2,-2,-2,-1,0,0,747,0,0,3937,2359,747,0,0,3937,0,0,0
80000,-2,-1,-1,-1,-1,-1,-224,1357,3446,4969,0,2650,1581,3466,4969,0,2650,935,0
80000,-1,-1,-2,-2,-2,-2,1330,0,0,0,0,0,0,0,0,0,0,0,0
80000,-1,-1,-2,-2,-2,-2,1672,0,0,0,0,0,0,0,0,0,0,0,0
80000,-1,-1,-2,-2,-2,-2,11262,0,0,0,0,0,0,0,0,0,0,0,0
80000,-1,-1,-2,-2,-2,-1,78780,0,0,0,0,59349,0,0,0,0,59349,0,0
80000,-1,-1,-2,-1,0,0,1305,-789,-789,1042,1042,0,0,0,2000,0,0,193,0
80000,-1,-1,-1,-2,-2,-1,1198,1150,0,0,0,7685,1150,0,0,0,7685,0,1
80000,-1,-1,-1,-1,-1,-1,390,390,390,0,780,0,390,390,0,780,0,0,1
80000,-1,-1,-1,-1,-1,-1,390,390,390,390,390,540,390,390,390,390,540,390,0
80000,-1,-1,-1,-1,-1,-1,390,390,390,390,390,540,390,390,390,390,540,390,0
80000,-1,-1,-1,-1,-1,-1,390,390,390,540,540,540,390,390,540,540,540,390,1
80000,-1,-1,-1,-1,-1,-1,485,10735,2954,24243,7043,13531,10735,2957,24277,7046,13671,3206,0
80000,-1,-1,-1,-1,-1,-1,571,3948,4695,390,1289,935,3952,4695,390,1289,935,390,0
80000,-1,-1,-1,-1,-1,-1,780,0,390,390,390,390,0,390,390,390,390,390,0
80000,-1,-1,-1,-1,-1,-1,1147,1147,1147,1147,1100,5053,1147,1147,1147,1100,5100,18500,0
80000,-1,-1,-1,-1,-1,-1,1253,4091,4111,940,1550,4030,4091,4120,949,1550,4030,6030,0
80000,-1,-1,-1,-1,-1,-1,2147,612,2110,2298,1196,390,612,2110,2298,1196,390,0,0
80000,-1,-1,-1,-1,-1,-1,5566,5783,6011,5783,2257,8257,6000,6011,5783,2257,6000,0,0
80000,-1,-1,-1,-1,-1,-1,5587,6906,1470,1720,2890,7678,6906,1470,1720,2890,7678,1730,0
80000,-1,-1,-1,-1,-1,-1,7412,945,1096,162,6600,1780,945,1096,163,6600,1780,0,0
80000,-1,-1,-1,-1,-1,-1,10115,249,5986,188,1644,16872,258,5995,188,1644,16872,4000,0
80000,-1,-1,-1,-1,-1,-1,15621,3760,1368,0,1421,0,3768,1368,0,1421,0,0,0
80000,-1,-1,-1,-1,-1,0,9183,9606,3158,2941,2313,1367,9643,3167,2953,3753,4,7949,0
80000,-1,-1,-1,-1,0,-1,993,1528,1138,4130,3740,1404,1528,1499,4130,0,1404,1621,0
80000,-1,-1,-1,-1,0,-1,1383,5030,1964,7541,3201,5026,5030,1964,7568,0,5026,2371,0
80000,-1,-1,-1,-1,0,-1,2175,358,1872,746,746,4424,358,1872,746,0,4424,0,0
80000,-1,-1,-1,-1,0,-1,3940,4115,84,8708,8728,2793,4117,84,8708,20,2795,0,0
80000,-1,-1,-1,-1,0,0,2727,1679,566,61664,58281,58281,1679,566,61664,0,0,4480,0
80000,-1,-1,-1,-1,2,-1,5994,32223,8308,4082,538,4085,13647,8314,4082,0,4085,0,0
80000,-1,-1,-1,0,0,-2,330,0,330,330,0,0,0,660,0,0,0,0,0
80000,-1,-1,-1,0,0,-1,3436,3473,10007,3584,2961,3831,3473,10020,2986,22,3835,5683,0
80000,-1,-1,-1,2,0,0,34827,27881,16801,12532,12059,1242,27881,12532,1,0,0,717,0
80000,-1,-1,0,-1,-1,-2,325,107,1107,1338,0,0,107,1000,1338,0,0,1080,0
80000,-1,-1,0,-1,0,0,1798,2302,1604,3612,2608,1604,2310,1100,3612,600,600,1631,0
80000,-1,-1,0,0,0,0,435,4495,5333,7136,7599,7554,4495,1500,2500,1000,500,1000,0
80000,-1,-1,0,0,0,0,3796,7913,7012,11009,16418,27694,7913,1000,9000,6000,12000,5000,0
80000,-1,-1,2,-1,0,-1,390,5640,390,780,390,390,5250,0,780,0,390,390,0
80000,-1,-1,2,0,0,0,2152,3832,3587,3332,3400,-300,2245,0,267,68,0,0,1
80000,-1,0,-1,-1,-1,-1,3995,2045,824,0,1000,0,1000,824,0,1000,0,0,0
80000,-1,0,0,0,-1,-1,14939,14457,2312,1156,1156,1469,1000,2000,0,1156,1469,0,0
80000,-1,0,0,0,0,0,2159,4132,5949,7144,5309,500,2000,2002,2005,15,523,0,0
80000,-1,0,0,2,2,2,63144,65631,68875,70646,72870,75018,3500,4330,3500,3500,3500,5100,1
80000,-1,2,-1,-1,-1,-2,1053,193,9387,125,-68,-261,0,9387,125,0,0,0,0
80000,-1,2,-1,-1,-1,-1,1275,887,890,382,2786,2557,2,893,382,2794,2561,77004,0
80000,-1,2,2,-1,-1,-1,4166,3908,0,3521,0,14206,0,0,3521,0,14206,7500,0
80000,-1,2,2,0,0,0,1374,2373,2182,2232,3053,2271,1170,0,220,1000,282,0,0
80000,-1,2,2,2,2,3,4269,4057,5326,5092,6008,5618,0,1500,0,1000,0,1000,1
80000,-1,3,2,-1,2,2,495,330,165,481,316,151,0,0,481,0,0,0,0
80000,0,-1,-1,-1,-1,-1,20417,3061,7920,2830,3092,2315,3082,7932,2838,3112,2333,0,0
80000,0,-1,-1,-1,-1,0,4285,1866,5256,4451,9937,13102,1866,5256,4451,9937,9000,22000,0
80000,0,-1,-1,0,-1,-1,49735,25144,7905,7905,20616,7727,25144,8000,0,20616,7727,6191,0
80000,0,-1,-1,2,0,-1,11460,455,10843,9011,7560,7686,455,10843,0,22,7709,9398,0
80000,0,0,-2,-2,-2,-2,13465,20577,10424,4898,847,1342,20587,10759,4995,847,1344,4774,0
80000,0,0,-2,-1,-1,0,4301,0,0,2883,1856,2856,0,0,2883,1856,1000,2000,0
80000,0,0,-1,2,-1,-1,25505,14696,1278,1107,16634,2136,1000,2278,0,17000,2500,0,1
80000,0,0,0,-2,-2,-2,3719,4444,0,0,0,0,1000,0,0,0,0,0,0
80000,0,0,0,-2,-2,-2,5800,6666,0,0,0,0,1000,0,0,0,0,0,1
80000,0,0,0,-2,-2,-2,8766,4777,0,0,0,0,1600,0,0,0,0,0,0
80000,0,0,0,-2,-2,-2,79813,82150,0,0,0,0,3750,0,0,0,0,0,0
80000,0,0,0,-2,-1,-1,80958,77783,-478,-1739,1261,1261,1556,0,0,4261,1261,540,0
80000,0,0,0,-2,-1,0,6643,9400,0,0,11457,6709,3000,0,0,45568,3000,3001,0
80000,0,0,0,-1,-1,-1,5154,5390,6276,1322,500,175,1124,1010,1322,500,175,1331,0
80000,0,0,0,-1,-1,-1,52934,54217,52394,2131,744,758,3000,1064,2500,1000,1000,1000,0
80000,0,0,0,-1,-1,0,6085,4728,5750,1361,1402,1911,1128,1150,1361,1402,1000,344,0
80000,0,0,0,-1,0,-1,56602,14233,15729,3000,1500,1500,5000,5000,3000,0,1500,4473,0
80000,0,0,0,-1,0,0,22381,11420,7021,6157,7606,3432,1500,3000,6157,1500,138,59,1
80000,0,0,0,-1,2,2,60130,59744,44031,48089,44789,30423,2550,1848,6084,38,4,70,0
80000,0,0,0,0,-2,-2,4089,5015,2521,531,9766,10042,1042,1000,531,9354,438,200,0
80000,0,0,0,0,-2,-2,11987,13007,3537,0,0,0,1325,1000,0,0,0,0,0
80000,0,0,0,0,-2,-2,77985,80886,82150,0,0,0,4200,3800,0,0,0,0,0
80000,0,0,0,0,-2,-1,59796,60722,31023,-2639,-2787,34732,5000,14016,0,2000,38000,6000,0
80000,0,0,0,0,-1,0,9747,7592,7420,1467,7505,3837,1203,1020,1467,7505,135,61,0
80000,0,0,0,0,-1,0,26158,27041,27797,5958,11341,5259,1623,5879,1000,11360,486,478,0
80000,0,0,0,0,-1,0,78688,80539,76681,34197,27398,28646,4000,2333,3032,28298,2000,2000,0
80000,0,0,0,0,0,-2,60110,51784,50071,47099,41063,6408,2186,1491,1099,1243,6408,6825,0
80000,0,0,0,0,0,-1,6203,6133,4802,3086,1726,1015,1094,1075,1000,35,1015,390,0
80000,0,0,0,0,0,-1,13118,11622,12011,3210,1651,2256,1500,1511,1000,1000,2256,924,0
80000,0,0,0,0,0,-1,74413,76817,74554,43727,16307,1755,7000,3000,1400,326,1755,0,0
80000,0,0,0,0,0,0,7536,5024,5589,6094,45342,45877,1200,1100,1000,40000,1700,1700,0
80000,0,0,0,0,0,0,14376,15689,16393,16724,17086,17431,1435,1139,470,500,490,544,0
80000,0,0,0,0,0,0,16936,17963,18976,19660,20343,21003,1303,1316,1000,1000,1000,933,1
80000,0,0,0,0,0,0,19277,20060,20977,20695,18587,20767,1400,1306,1019,685,2500,0,0
80000,0,0,0,0,0,0,20540,8985,8941,8564,6281,6965,1985,2287,2287,281,965,18000,0
80000,0,0,0,0,0,0,21054,21776,22790,23411,23882,24356,1365,1379,1000,1000,871,1000,0
80000,0,0,0,0,0,0,22113,21507,13207,13997,10914,10685,1600,1700,1400,200,1000,0,0
80000,0,0,0,0,0,0,22657,19940,19870,18155,11119,5203,1320,1540,1005,222,1000,2000,0
80000,0,0,0,0,0,0,23998,17442,15948,17118,9883,8689,3150,2000,6000,500,304,500,0
80000,0,0,0,0,0,0,25424,24499,25181,5187,5524,5529,2000,2150,1000,2500,1000,1000,0
80000,0,0,0,0,0,0,26994,28659,57803,27562,28224,28867,2000,30000,1000,1000,1000,1500,0
80000,0,0,0,0,0,0,29249,28795,27006,23705,18275,18104,1800,1550,1244,751,612,667,0
80000,0,0,0,0,0,0,31815,30672,33185,28600,29101,28939,4038,3199,914,850,2055,8318,0
80000,0,0,0,0,0,0,35660,37082,38464,38922,40791,43108,2000,2000,1397,2500,3000,1600,0
80000,0,0,0,0,0,0,39663,40664,42742,43730,44721,45764,1664,2742,2000,1720,1764,1762,0
80000,0,0,0,0,0,0,39839,40596,41914,42618,43525,44433,1700,1996,1700,1745,1800,2500,0
80000,0,0,0,0,0,0,40764,41765,42251,46475,48156,50419,2000,1776,5000,3000,5000,2500,0
80000,0,0,0,0,0,0,40821,42443,42573,43386,13513,13781,2281,1411,1224,491,493,662,1
80000,0,0,0,0,0,0,41753,42956,43850,38112,38876,39697,2200,2000,2000,1700,1600,1700,0
80000,0,0,0,0,0,0,41815,42938,44022,44792,45915,46998,2100,2100,1800,2000,2000,2500,0
80000,0,0,0,0,0,0,42188,40033,31106,28890,28613,49036,1577,1511,1415,1138,22000,1746,0
80000,0,0,0,0,0,0,42653,46609,47306,51179,52073,52833,5000,1801,5000,2035,2100,6200,0
80000,0,0,0,0,0,0,44302,45311,46321,47259,48230,49351,1192,1202,1135,1165,1326,2204,0
80000,0,0,0,0,0,0,46516,30122,24099,7764,4804,10221,15029,5048,229,303,6018,500,0
80000,0,0,0,0,0,0,48006,48159,46099,47039,48286,48974,2100,3000,2000,2000,2000,2000,0
80000,0,0,0,0,0,0,49302,35916,25528,26034,26615,28173,1412,1425,931,1000,2000,2000,0
80000,0,0,0,0,0,0,49350,49533,49339,50415,45859,43152,2000,2000,2000,2007,1600,1900,0
80000,0,0,0,0,0,0,50320,49816,49457,49071,48242,47746,1784,1898,1985,1629,1655,1687,0
80000,0,0,0,0,0,0,50695,53476,46685,35760,33853,35708,10010,3000,5000,5000,3000,5000,0
80000,0,0,0,0,0,0,51346,52955,54063,54608,55695,56786,3000,2500,2000,2500,2500,2500,0
80000,0,0,0,0,0,0,51644,53177,52446,49999,41411,42328,3000,2037,2000,1499,2000,1623,0
80000,0,0,0,0,0,0,52690,51560,51047,48260,46198,43253,2022,1711,1584,1576,1690,1285,0
80000,0,0,0,0,0,0,53301,55444,60738,62818,45413,44793,3525,10000,7296,3000,3000,4500,0
80000,0,0,0,0,0,0,53685,15291,20694,25435,30510,36101,3291,5694,5435,5510,6101,6742,0
80000,0,0,0,0,0,0,55084,51265,47950,48869,49445,49979,3012,2100,2001,2001,2000,1782,0
80000,0,0,0,0,0,0,55498,56368,42486,24500,28900,29400,2000,2000,1600,5000,1000,600,0
80000,0,0,0,0,0,0,56417,50855,47656,35351,32895,22755,2600,4000,3000,3500,3500,2300,0
80000,0,0,0,0,0,0,58091,58247,59495,58832,57677,58066,2700,2800,2100,2181,2500,2300,0
80000,0,0,0,0,0,0,61267,61300,61001,58759,58212,56534,2179,2226,2004,2132,2030,2057,0
80000,0,0,0,0,0,0,62242,28610,29425,29990,29153,19863,19885,1700,1169,1044,717,1000,0
80000,0,0,0,0,0,0,62536,61478,55760,15029,13809,13597,3000,2000,5000,3000,1000,44000,0
80000,0,0,0,0,0,0,63677,64162,38141,38190,38586,39962,2000,1905,1350,1388,2401,1410,0
80000,0,0,0,0,0,0,63771,62642,60005,53384,55060,54583,2500,2500,1900,2500,2500,2000,0
80000,0,0,0,0,0,0,63899,62048,49814,45292,43190,39457,2500,2500,2010,2000,2000,2000,1
80000,0,0,0,0,0,0,63900,65343,66171,58683,43421,44267,3000,2470,2228,1516,2000,1556,1
80000,0,0,0,0,0,0,63908,55028,44654,42464,38320,40586,10051,5013,3044,5006,5012,5046,0
80000,0,0,0,0,0,0,64120,63656,63023,60237,60263,59180,2438,3000,2100,2200,2400,2200,1
80000,0,0,0,0,0,0,65554,66858,68279,69674,71070,73612,2395,2500,2530,2556,3700,3000,0
80000,0,0,0,0,0,0,66047,59910,55122,54006,50779,50257,2071,2063,1779,2087,1743,1800,0
80000,0,0,0,0,0,0,66122,92131,47655,43182,44332,45440,2600,4300,2000,2000,2000,2000,0
80000,0,0,0,0,0,0,66426,55334,53738,49021,45494,44218,2657,1800,1799,1616,1697,1737,0
80000,0,0,0,0,0,0,66982,66130,67489,68535,66835,64962,2986,3056,2787,2745,2564,2926,0
80000,0,0,0,0,0,0,67229,24772,20000,20000,20000,0,2089,6000,200,0,0,0,0
80000,0,0,0,0,0,0,67798,69206,70057,71886,73724,75498,3100,2600,3000,3000,3000,6500,0
80000,0,0,0,0,0,0,69533,71314,73027,74215,75865,77448,3500,3500,3000,3000,3000,3000,0
80000,0,0,0,0,0,0,69584,66342,60514,48965,29648,28737,2519,1838,1434,1015,1505,663,0
80000,0,0,0,0,0,0,69816,71257,72812,74305,75872,77554,2600,2700,2700,2800,2900,4300,0
80000,0,0,0,0,0,0,69937,69798,69200,44651,45185,45674,3032,5000,2000,2000,2000,2000,0
80000,0,0,0,0,0,0,69964,52041,39864,38934,38816,38850,3082,2500,2200,2000,2000,2000,0
80000,0,0,0,0,0,0,70194,71912,69776,70985,72444,69685,3500,3000,2500,2500,2500,2500,0
80000,0,0,0,0,0,0,70540,66346,58421,47943,40092,44463,2485,2880,2269,1418,5000,2000,0
80000,0,0,0,0,0,0,70590,62162,51770,49506,45722,46660,2200,2000,2015,1700,1700,2000,0
80000,0,0,0,0,0,0,71100,72066,71751,72034,73261,74479,10000,9000,9000,9000,9000,9500,0
80000,0,0,0,0,0,0,71604,73316,75039,76597,78712,81365,3500,3500,3400,4000,4000,3000,0
80000,0,0,0,0,0,0,71720,73024,74297,33412,30070,30254,3234,3075,1126,1091,1074,1028,0
80000,0,0,0,0,0,0,72383,73620,53728,31989,20058,196,3500,2354,2027,800,196,184,0
80000,0,0,0,0,0,0,73000,71338,47202,38133,39096,40510,5000,2000,1500,1500,2000,2000,0
80000,0,0,0,0,0,0,73684,68883,45257,45981,46032,46192,2896,1722,1619,1665,1700,1833,1
80000,0,0,0,0,0,0,74040,74658,72885,47663,48350,47208,3500,2500,2000,2000,2000,2000,0
80000,0,0,0,0,0,0,74377,76137,78366,78400,80000,80000,3000,3455,1960,2000,0,0,0
80000,0,0,0,0,0,0,74464,69584,66342,60514,48965,29648,3117,2519,1838,1434,1015,1505,0
80000,0,0,0,0,0,0,75755,77397,77839,69534,60747,52280,3500,3328,2811,1192,1516,2316,0
80000,0,0,0,0,0,0,76095,78197,64065,54764,55868,57288,3500,2600,2000,2000,2303,2300,0
80000,0,0,0,0,0,0,76304,78680,79897,27950,28579,29138,4203,3900,1200,1230,1230,1000,0
80000,0,0,0,0,0,0,76306,75970,77468,60167,57474,58815,3600,3574,2300,2300,2300,2200,0
80000,0,0,0,0,0,0,76594,78254,78401,49496,50562,45682,3100,3100,1669,1759,1700,3001,0
80000,0,0,0,0,0,0,76867,51936,28221,28809,19551,19925,1600,1300,859,3000,800,50000,0
80000,0,0,0,0,0,0,77024,73281,57806,37642,46235,47110,3212,1600,956,40000,1800,1700,1
80000,0,0,0,0,0,0,77204,73940,47627,48482,49153,46995,2938,1853,1708,1824,1704,1641,0
80000,0,0,0,0,0,0,77225,75429,71977,56023,47582,48039,3649,2502,2205,1702,1800,1908,0
80000,0,0,0,0,0,0,77298,71051,71239,75710,63977,43385,2515,3000,6000,3008,2000,0,0
80000,0,0,0,0,0,0,77385,79038,80899,79387,81593,80254,2900,3200,3000,3500,3100,6200,0
80000,0,0,0,0,0,0,77402,78997,79821,79308,52172,50266,2900,3600,10002,1754,1765,3795,0
80000,0,0,0,0,0,0,77615,77303,66396,55639,56873,58390,3100,2586,2000,2500,3000,2500,0
80000,0,0,0,0,0,0,77627,80712,48428,52391,23359,24597,5000,5000,5000,3000,2000,3000,0
80000,0,0,0,0,0,0,77894,79427,79514,72712,42309,43227,2850,2874,2335,1600,1600,1700,0
80000,0,0,0,0,0,0,77995,79552,81392,80966,79295,81142,2855,3130,3107,2847,3134,3072,0
80000,0,0,0,0,0,0,78028,79347,76022,58897,54512,51937,3200,2229,1900,4000,5000,21000,0
80000,0,0,0,0,0,0,78216,62890,52973,52328,49214,50245,2115,5004,1834,1562,1621,2196,0
80000,0,0,0,0,0,0,78293,79555,77025,76991,79066,75356,3161,4000,3000,3500,3100,5700,0
80000,0,0,0,0,0,0,78312,77359,76081,76526,27571,28783,3459,3500,1959,982,2000,1482,0
80000,0,0,0,0,0,0,78366,67801,68034,55674,48649,47041,2540,2442,1810,1661,1668,1663,0
80000,0,0,0,0,0,0,78406,52520,27543,51180,27017,28560,1500,3024,1200,2000,2000,1000,0
80000,0,0,0,0,0,0,78849,27733,28009,28977,28756,28962,1433,1489,1457,1016,1046,1211,0
80000,0,0,0,0,0,0,78861,77719,45961,29537,29758,30153,2435,1463,1039,1068,1267,1000,0
80000,0,0,0,0,0,0,78862,71124,59692,58055,44578,45889,4000,3000,1844,1567,2000,2000,0
80000,0,0,0,0,0,0,79029,76009,74908,41646,29297,30057,4000,3200,2230,1300,1410,1000,0
80000,0,0,0,0,0,0,79816,29536,28870,25049,23881,23668,1600,1514,1505,1005,2026,2000,0
80000,0,0,0,0,0,0,79862,80921,79627,80610,62447,60850,3000,3000,3000,2324,2500,3000,0
80000,0,0,0,0,0,0,79986,80012,78748,76722,70370,64510,3000,3010,2700,2300,2500,2000,0
80000,0,0,0,0,0,0,80037,79788,81571,75814,49784,51408,63000,25000,7704,8700,3000,12900,0
80000,0,0,0,0,0,0,80088,81371,79183,64862,58651,55230,4791,2418,2118,2066,2150,3000,0
80000,0,0,0,0,0,0,80707,77532,77492,78362,50001,50035,3332,3051,2600,1877,1767,1797,0
80000,0,0,0,0,0,0,80849,79422,76834,76333,49942,50191,3200,9000,3365,2000,2200,1700,0
80000,0,0,0,0,0,0,80904,64144,54029,51497,28250,28073,2500,2200,1817,1200,1200,1100,0
80000,0,0,0,0,0,0,80920,80956,73875,75949,44167,45362,3500,4000,3900,2000,2000,1500,0
80000,0,0,0,0,0,0,81111,67891,56993,42663,43136,43676,3000,7139,6000,1694,2000,3000,0
80000,0,0,0,0,0,0,81647,65470,73855,41003,29690,27596,5500,10000,7003,4700,3600,3500,1
80000,0,0,0,0,0,0,82150,80163,81296,81624,81614,78268,3463,3600,3624,3200,3100,6200,0
80000,0,0,0,0,0,0,83120,51347,44878,42108,28316,29523,1764,1906,2000,2000,2000,2000,0
80000,0,0,0,0,0,0,84437,85065,77727,73713,74328,75649,3093,8000,3000,3000,3000,4000,0
80000,0,0,0,0,0,0,89088,83558,84848,63373,20324,23749,3400,2983,1501,5000,5000,5000,1
80000,0,0,0,0,0,0,107044,103077,98328,93376,87491,80156,5000,5000,5000,2000,8500,3000,0
80000,0,0,0,0,0,0,124224,124762,125778,128293,127839,128714,4574,4737,5753,5000,4330,4341,0
80000,0,0,0,0,0,2,21507,13207,13997,10914,10685,5515,1700,1400,200,1000,0,500,0
80000,0,0,0,0,0,2,24941,25945,27297,27969,29857,28872,1423,1775,1447,2335,0,1050,0
80000,0,0,0,0,0,2,42755,45053,46104,48327,53549,52457,3000,1800,3000,6000,2900,2000,0
80000,0,0,0,0,2,0,45920,47186,46882,49170,48269,49121,5013,5000,4000,0,2002,1692,0
80000,0,0,0,2,0,0,61708,65080,68835,41462,36589,39985,5000,5169,21,3000,4000,57,0
80000,0,0,0,2,0,0,63343,65325,69261,67551,71282,72942,3000,5631,0,5000,3000,4500,0
80000,0,0,0,2,0,0,69589,72802,77106,74420,76220,77877,5000,6100,0,3000,3000,3000,0
80000,0,0,0,2,0,0,78480,77063,76720,74651,57109,46703,3100,6300,0,1743,1588,1628,1
80000,0,0,0,2,0,0,79812,80717,80366,74782,47767,49278,2854,7014,44,1693,4000,0,0
80000,0,0,0,2,0,0,81337,80290,82215,80422,78284,77270,2842,20412,0,3000,3000,3000,1
80000,0,0,0,2,0,0,82391,80977,88815,83153,50910,60012,2925,12265,9,1737,1760,1882,0
80000,0,0,0,2,2,0,6808,8686,11628,12008,11658,12603,2000,3100,1000,0,1000,2000,0
80000,0,0,0,2,2,2,34620,35759,40020,40766,39982,44621,2000,5200,1700,0,5500,0,0
80000,0,0,2,0,0,0,77714,79049,79206,78031,78293,78870,5000,3000,3000,3000,3000,5000,1
80000,0,0,2,0,0,0,80808,81615,79075,79604,78567,79810,6926,0,3000,3000,3300,3200,0
80000,0,0,2,0,0,2,51160,54207,52775,53906,60099,61402,4500,0,2000,7100,2400,0,0
80000,0,0,2,0,0,2,57730,64934,63325,67711,71984,73672,8198,0,5487,5429,3000,2621,1
80000,0,0,2,2,0,0,27308,29536,31756,30946,31830,0,3000,3000,0,1700,0,0,0
80000,0,0,2,2,0,0,79673,79353,80107,78323,45985,45434,7100,2600,371,1904,1801,1801,0
80000,0,0,2,2,2,0,10100,59714,62163,62756,61149,62464,50000,4000,2200,0,2300,5108,0
80000,0,0,2,2,2,0,73839,78934,76649,81845,80021,82334,6700,0,7500,0,4200,3000,1
80000,0,0,2,2,2,2,70411,75874,76710,74792,79636,77757,6657,2629,0,6000,0,3000,0
80000,0,0,2,2,2,2,71988,76940,68255,55983,59823,51519,6200,2000,2,6278,0,1567,0
80000,0,0,3,2,0,0,73397,82151,80296,77848,76508,78396,10000,0,0,2788,3171,3000,0
